mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. GENTIO DO OURO I,REL,6816.88,7433.346,0.9170674955800524,2025-01-31 22:30:00
2025-01,CONJ. GPEXPAN,ENE,276.768,1116.682,0.2478485370051635,2025-01-26 16:30:00
2025-01,CONJ. GPEXPAN,NAN,0.0,8300.466,0.0,2025-01-31 04:00:00
2025-01,CONJ. GPEXPAN,REL,1805.194,2167.071,0.8330110088686526,2025-01-31 23:30:00
2025-01,CONJ. ICARAÍ,ENE,3065.449,5519.704,0.555364744196428,2025-01-26 16:30:00
2025-01,CONJ. ICARAÍ,NAN,0.0,18160.696,0.0,2025-01-31 23:30:00
2025-01,CONJ. ICARAÍ,REL,3273.483,3471.1995,0.9430408710303168,2025-01-31 22:30:00
2025-01,CONJ. IGAPORÃ II,ENE,1224.3285,3858.0305,0.3173454694046613,2025-01-26 16:30:00
2025-01,CONJ. IGAPORÃ II,NAN,0.0,33996.8695,0.0,2025-01-31 04:00:00
2025-01,CONJ. IGAPORÃ II,REL,10924.368,12471.0885,0.8759755012563659,2025-01-31 23:30:00
2025-01,CONJ. IGAPORÃ III 500 KV,ENE,1425.702,2414.7,0.5904261398931545,2025-01-26 16:30:00
2025-01,CONJ. IGAPORÃ III 500 KV,NAN,0.0,16352.192,0.0,2025-01-31 03:30:00
2025-01,CONJ. IGAPORÃ III 500 KV,REL,7027.9975,7462.148,0.9418196342393638,2025-01-31 23:30:00
2025-01,CONJ. ITAREMA V,ENE,3197.4655000000002,7622.8025,0.41946062488172825,2025-01-26 11:00:00
2025-01,CONJ. ITAREMA V,NAN,0.0,22484.55,0.0,2025-01-31 23:30:00
2025-01,CONJ. ITAREMA V,REL,5310.521,5766.6715,0.9208988235241073,2025-01-31 22:30:00
2025-01,CONJ. JANDAIA,CNF,64.68450000000001,78.489,0.8241218514696328,2025-01-03 09:00:00
2025-01,CONJ. JANDAIA,ENE,1017.3525,3438.835,0.2958421965578459,2025-01-26 16:30:00
2025-01,CONJ. JANDAIA,NAN,0.0,19835.088,0.0,2025-01-31 23:30:00
2025-01,CONJ. JANDAIA,REL,416.633,491.4705,0.8477273813992904,2025-01-24 09:30:00
2025-01,CONJ. JANDAÍRA I,CNF,375.2815,2988.4155,0.12557875569846294,2025-01-31 20:00:00
2025-01,CONJ. JANDAÍRA I,ENE,855.202,2692.7625,0.31759280664373485,2025-01-26 14:30:00
